Bereinigung,Indizes / Veränderungen,Nominal / Real,Branche / Warengruppe,Monat,DATA
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-11-01,-0.251
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-12-01,-0.531
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-01-01,-0.454
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-02-01,-0.727
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-03-01,1.028
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-04-01,-0.585
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-05-01,-0.426
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-06-01,-0.698
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-07-01,0.424
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-08-01,0.181
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-09-01,-0.231
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-10-01,-0.621
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-11-01,0.34
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-12-01,-1.683
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-01-01,0.978
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-02-01,0.596
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-03-01,-0.13
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-04-01,-2.395
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-05-01,2.276
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-06-01,1.585
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-07-01,-2.528
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-08-01,0.228
Saisonbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-09-01,0.682
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-01-01,84.19
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-02-01,84.508
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-03-01,84.791
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-04-01,85.07
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-05-01,85.352
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-06-01,85.638
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-07-01,85.915
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-08-01,86.163
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-09-01,86.376
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-10-01,86.551
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-11-01,86.687
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-12-01,86.797
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-01-01,86.898
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-02-01,87.011
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-03-01,87.15
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-04-01,87.32
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-05-01,87.526
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-06-01,87.767
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-07-01,88.033
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-08-01,88.305
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-09-01,88.553
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-10-01,88.746
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-11-01,88.862
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-12-01,88.889
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-01-01,88.827
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-02-01,88.688
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-03-01,88.489
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-04-01,88.257
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-05-01,88.019
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-06-01,87.795
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-07-01,87.611
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-08-01,87.478
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-09-01,87.396
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-10-01,87.352
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-11-01,87.335
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-12-01,87.337
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-01-01,87.355
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-02-01,87.388
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-03-01,87.439
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-04-01,87.515
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-05-01,87.622
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-06-01,87.755
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-07-01,87.909
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-08-01,88.077
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-09-01,88.25
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-10-01,88.413
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-11-01,88.547
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-12-01,88.631
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-01-01,88.654
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-02-01,88.612
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-03-01,88.509
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-04-01,88.358
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-05-01,88.184
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-06-01,88.025
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-07-01,87.911
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-08-01,87.864
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-09-01,87.897
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-10-01,88.015
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-11-01,88.209
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-12-01,88.462
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-01-01,88.752
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-02-01,89.046
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-03-01,89.313
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-04-01,89.528
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-05-01,89.671
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-06-01,89.74
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-07-01,89.748
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-08-01,89.719
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-09-01,89.676
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-10-01,89.652
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-11-01,89.679
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-12-01,89.768
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-01-01,89.916
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-02-01,90.105
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-03-01,90.322
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-04-01,90.554
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-05-01,90.794
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-06-01,91.04
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-07-01,91.293
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-08-01,91.556
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-09-01,91.821
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-10-01,92.084
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-11-01,92.348
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-12-01,92.619
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-01-01,92.901
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-02-01,93.191
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-03-01,93.487
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-04-01,93.786
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-05-01,94.085
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-06-01,94.381
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-07-01,94.672
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-08-01,94.962
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-09-01,95.261
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-10-01,95.581
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-11-01,95.926
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-12-01,96.292
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-01-01,96.67
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-02-01,97.045
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-03-01,97.404
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-04-01,97.73
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-05-01,98.018
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-06-01,98.255
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-07-01,98.428
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-08-01,98.533
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-09-01,98.577
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-10-01,98.58
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-11-01,98.552
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2008-12-01,98.516
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-01-01,98.489
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-02-01,98.493
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-03-01,98.542
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-04-01,98.648
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-05-01,98.81
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-06-01,99.024
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-07-01,99.283
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-08-01,99.569
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-09-01,99.862
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-10-01,100.139
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-11-01,100.38
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2009-12-01,100.569
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-01-01,100.701
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-02-01,100.785
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-03-01,100.832
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-04-01,100.854
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-05-01,100.859
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-06-01,100.856
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-07-01,100.858
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-08-01,100.861
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-09-01,100.862
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-10-01,100.852
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-11-01,100.815
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2010-12-01,100.743
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-01-01,100.621
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-02-01,100.441
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-03-01,100.204
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-04-01,99.921
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-05-01,99.618
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-06-01,99.315
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-07-01,99.032
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-08-01,98.784
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-09-01,98.597
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-10-01,98.488
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-11-01,98.472
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2011-12-01,98.555
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-01-01,98.731
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-02-01,98.973
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-03-01,99.243
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-04-01,99.511
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-05-01,99.745
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-06-01,99.921
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-07-01,100.027
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-08-01,100.073
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-09-01,100.075
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-10-01,100.051
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-11-01,100.026
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2012-12-01,100.013
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-01-01,100.024
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-02-01,100.066
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-03-01,100.145
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-04-01,100.247
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-05-01,100.361
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-06-01,100.475
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-07-01,100.58
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-08-01,100.674
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-09-01,100.755
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-10-01,100.822
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-11-01,100.88
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2013-12-01,100.934
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-01-01,100.98
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-02-01,101.014
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-03-01,101.038
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-04-01,101.048
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-05-01,101.033
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-06-01,100.99
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-07-01,100.913
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-08-01,100.802
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-09-01,100.666
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-10-01,100.52
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-11-01,100.38
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2014-12-01,100.261
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-01-01,100.177
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-02-01,100.13
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-03-01,100.114
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-04-01,100.123
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-05-01,100.145
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-06-01,100.161
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-07-01,100.153
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-08-01,100.109
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-09-01,100.011
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-10-01,99.855
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-11-01,99.641
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-12-01,99.38
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-01-01,99.098
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-02-01,98.825
Trend,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-03-01,98.585
